Epoch,MAE
1,0.4770031273365021
2,0.41913846135139465
3,0.40870603919029236
4,0.40008968114852905
5,0.391998291015625
6,0.38537535071372986
7,0.3782104551792145
8,0.37177205085754395
9,0.36542436480522156
10,0.35996267199516296
11,0.3545200526714325
12,0.3486512303352356
13,0.3436277210712433
14,0.3381311297416687
15,0.33292192220687866
16,0.3275088667869568
17,0.3222152590751648
18,0.31672996282577515
19,0.3117605745792389
20,0.3065558075904846
21,0.30109554529190063
22,0.2959630787372589
23,0.2907570004463196
24,0.2854064106941223
25,0.2786712050437927
26,0.2737216353416443
27,0.26768946647644043
28,0.2627394199371338
29,0.256425142288208
30,0.2500305473804474
31,0.24557681381702423
32,0.23846720159053802
33,0.2331370711326599
34,0.228338822722435
35,0.2220493108034134
36,0.21788445115089417
37,0.2126445323228836
38,0.20592357218265533
39,0.20276521146297455
40,0.1987583190202713
41,0.1927906721830368
42,0.18792226910591125
43,0.1858847737312317
44,0.1833854764699936
45,0.18026438355445862
46,0.17604567110538483
47,0.17422997951507568
48,0.1737857609987259
49,0.16850633919239044
50,0.16807234287261963
51,0.16546277701854706
52,0.1659855991601944
53,0.16403545439243317
54,0.16227230429649353
55,0.16155177354812622
56,0.1601107269525528
57,0.1582207828760147
58,0.1576886922121048
59,0.15622012317180634
60,0.15412285923957825
61,0.15377277135849
62,0.15210527181625366
63,0.15025979280471802
64,0.14889702200889587
65,0.1490948498249054
66,0.14888818562030792
67,0.14575567841529846
68,0.14684055745601654
69,0.14401917159557343
70,0.14184251427650452
71,0.1420440524816513
72,0.14114034175872803
73,0.1387166678905487
74,0.13912297785282135
75,0.1372513622045517
76,0.13647712767124176
77,0.13566666841506958
78,0.1348302811384201
79,0.13367314636707306
80,0.1334841549396515
81,0.13317064940929413
82,0.13242200016975403
83,0.13107548654079437
84,0.1314418613910675
85,0.13045261800289154
86,0.12936949729919434
87,0.12943699955940247
88,0.12778036296367645
