Epoch,MAE
1,0.5492016077041626
2,0.4378678798675537
3,0.4006042182445526
4,0.38573917746543884
5,0.37678369879722595
6,0.3701024055480957
7,0.3642972707748413
8,0.3595033884048462
9,0.35386916995048523
10,0.3496990203857422
11,0.3457590639591217
12,0.341863214969635
13,0.33813905715942383
14,0.3345397114753723
15,0.3309861421585083
16,0.3276403546333313
17,0.3248961567878723
18,0.32190823554992676
19,0.3192380964756012
20,0.3164505958557129
21,0.3138984739780426
22,0.31133946776390076
23,0.3089911639690399
24,0.3067103624343872
25,0.3047013282775879
26,0.30252358317375183
27,0.30057862401008606
28,0.29884353280067444
29,0.2967047393321991
30,0.2952609658241272
31,0.293616384267807
32,0.29195648431777954
33,0.290368914604187
34,0.2889702022075653
35,0.2873438000679016
36,0.28600892424583435
37,0.28462332487106323
38,0.2834971249103546
39,0.2821280062198639
40,0.2808220684528351
41,0.2794460654258728
42,0.2783055603504181
43,0.27733108401298523
44,0.27632907032966614
45,0.2751299738883972
46,0.27401992678642273
