Epoch,MAE
1,0.3942507803440094
2,0.29510438442230225
3,0.26013705134391785
4,0.22295893728733063
5,0.22472630441188812
6,0.18933171033859253
7,0.16376440227031708
8,0.1536502242088318
9,0.17585334181785583
10,0.13455267250537872
11,0.13263723254203796
12,0.12691044807434082
13,0.18335673213005066
14,0.1971508115530014
15,0.19012321531772614
16,0.1438586562871933
17,0.13600564002990723
18,0.12122422456741333
19,0.11720744520425797
20,0.1050654873251915
21,0.1035492941737175
22,0.09597214311361313
23,0.09638547152280807
24,0.08767880499362946
25,0.09623676538467407
26,0.08991622924804688
27,0.08555081486701965
28,0.08399299532175064
29,0.07474032044410706
30,0.07521048188209534
31,0.08749136328697205
32,0.07202701270580292
33,0.07231201231479645
34,0.07765592634677887
35,0.06661934405565262
36,0.0703933984041214
37,0.0657358169555664
38,0.061731092631816864
39,0.0690607875585556
40,0.06165582686662674
41,0.0601377859711647
42,0.059245701879262924
43,0.05874641612172127
44,0.06313647329807281
45,0.0582895427942276
46,0.05804753303527832
