Epoch,MAE
1,0.7572576999664307
2,0.5824761390686035
3,0.48569485545158386
4,0.4606843888759613
5,0.4416721761226654
6,0.4246167838573456
7,0.4106460213661194
8,0.39981406927108765
9,0.39240795373916626
10,0.38495275378227234
11,0.38107413053512573
12,0.3775552213191986
13,0.3724350035190582
14,0.36970922350883484
15,0.36692896485328674
16,0.36483126878738403
17,0.36134612560272217
18,0.3587331771850586
19,0.35542523860931396
20,0.3540758490562439
21,0.3501542806625366
22,0.34856945276260376
23,0.3442918062210083
24,0.3421815037727356
25,0.339595228433609
26,0.335026353597641
27,0.33166927099227905
28,0.3293740153312683
29,0.3251875638961792
30,0.3223840296268463
31,0.31858059763908386
32,0.3153038024902344
33,0.31067389249801636
34,0.3074886202812195
35,0.30375680327415466
36,0.2998100817203522
37,0.29621219635009766
38,0.2934267818927765
39,0.2893400192260742
40,0.2863617539405823
41,0.28217336535453796
42,0.2806625962257385
43,0.27672359347343445
44,0.2731710970401764
45,0.2708253264427185
46,0.26646411418914795
47,0.26397085189819336
48,0.26140525937080383
49,0.2583928108215332
50,0.2550916373729706
51,0.2514245808124542
52,0.24852149188518524
53,0.24473163485527039
54,0.24103666841983795
55,0.23785971105098724
56,0.23408207297325134
57,0.22922955453395844
58,0.22561082243919373
59,0.22162708640098572
60,0.21685931086540222
61,0.21201173961162567
62,0.20763856172561646
63,0.20219098031520844
64,0.19729577004909515
65,0.19124393165111542
66,0.1838628500699997
67,0.1788816601037979
68,0.17214134335517883
69,0.1707121729850769
70,0.1657406985759735
71,0.16215898096561432
72,0.1647169440984726
73,0.17352521419525146
74,0.15985599160194397
75,0.1665116846561432
76,0.16137070953845978
77,0.16592682898044586
