Epoch,MAE
1,0.5962375402450562
2,0.38134127855300903
3,0.3308474123477936
4,0.32390013337135315
5,0.2634478509426117
6,0.2583524286746979
7,0.2297438681125641
8,0.2293185442686081
9,0.22078680992126465
10,0.21291594207286835
11,0.24119558930397034
12,0.22090061008930206
13,0.20659726858139038
14,0.1995495706796646
15,0.17988470196723938
16,0.17463013529777527
17,0.18069510161876678
18,0.1568107306957245
19,0.15557734668254852
20,0.16013723611831665
21,0.15398280322551727
22,0.15097086131572723
23,0.14568033814430237
24,0.1367790251970291
25,0.14949876070022583
26,0.13175532221794128
27,0.12459224462509155
28,0.132043719291687
29,0.11619563400745392
30,0.11698239296674728
31,0.11138904094696045
32,0.12285209447145462
33,0.10801827907562256
34,0.10428865253925323
35,0.10348520427942276
36,0.11609669029712677
37,0.11585331708192825
38,0.1070161908864975
39,0.1032111793756485
40,0.10527932643890381
41,0.0984160527586937
42,0.09241459518671036
43,0.1045011579990387
44,0.0971132293343544
45,0.08641309291124344
46,0.0865732878446579
47,0.09613863378763199
48,0.08935832232236862
49,0.0899408757686615
50,0.08502831310033798
51,0.09109552204608917
52,0.08562001585960388
53,0.09156697988510132
54,0.0820922926068306
55,0.0850217342376709
56,0.08056049048900604
57,0.07662133127450943
58,0.08730456233024597
59,0.10418985038995743
60,0.09399788081645966
61,0.08546926826238632
62,0.09252998232841492
63,0.07815950363874435
64,0.0793030634522438
65,0.0842776745557785
66,0.10212354362010956
67,0.07541598379611969
68,0.07820463925600052
69,0.0756654143333435
70,0.08449183404445648
71,0.07251067459583282
72,0.06953093409538269
73,0.07490023970603943
74,0.06928440928459167
75,0.06641494482755661
76,0.06429892778396606
77,0.07441642135381699
78,0.08610352873802185
79,0.0848240926861763
80,0.07771375775337219
81,0.07919417321681976
82,0.06722939759492874
83,0.06752872467041016
84,0.06695383787155151
85,0.0648522898554802
86,0.06933916360139847
87,0.07628842443227768
88,0.07977238297462463
89,0.06364841014146805
90,0.07117567211389542
91,0.07659876346588135
92,0.06795485317707062
93,0.07702581584453583
94,0.09464762359857559
95,0.08128616213798523
96,0.09044969826936722
97,0.06836889684200287
98,0.06084900721907616
99,0.07601001858711243
