Epoch,MAE
1,0.49946296215057373
2,0.4227960407733917
3,0.4115077257156372
4,0.40829747915267944
5,0.3911439776420593
6,0.36761003732681274
7,0.3506678342819214
8,0.33030572533607483
9,0.3286227583885193
10,0.3320874869823456
11,0.30980387330055237
12,0.31248101592063904
13,0.3100033700466156
14,0.30741873383522034
15,0.2875472605228424
16,0.2523273229598999
17,0.2562790513038635
18,0.26366862654685974
19,0.24092042446136475
20,0.22246597707271576
21,0.24007466435432434
22,0.20670616626739502
23,0.22853444516658783
24,0.18486152589321136
25,0.19089457392692566
26,0.2056087702512741
27,0.1712346076965332
28,0.17907273769378662
29,0.15811984241008759
30,0.1758655160665512
31,0.15530270338058472
32,0.16199782490730286
33,0.15170031785964966
34,0.14123499393463135
35,0.14348818361759186
36,0.1311742067337036
37,0.13382023572921753
38,0.11204200983047485
39,0.12880873680114746
40,0.11590848118066788
41,0.10931693017482758
42,0.10609596967697144
43,0.11195207387208939
44,0.10442139208316803
45,0.1094767302274704
46,0.09296908974647522
47,0.1020992249250412
48,0.1058061495423317
49,0.1100827306509018
50,0.10252934694290161
51,0.09933008998632431
52,0.0929376631975174
53,0.09633936733007431
54,0.09300927072763443
55,0.0871811956167221
56,0.1013278141617775
57,0.09621066600084305
58,0.09715687483549118
59,0.09097412973642349
60,0.06945577263832092
61,0.09397249668836594
62,0.09105841815471649
63,0.07455430179834366
64,0.07722705602645874
65,0.09309101849794388
66,0.08891584724187851
67,0.07478313148021698
68,0.06128925830125809
69,0.07721249759197235
70,0.0814272090792656
71,0.06674868613481522
72,0.08964787423610687
73,0.07214606553316116
