Epoch,MAE
1,0.2005162239074707
2,0.15866363048553467
3,0.09524989128112793
4,0.1012873500585556
5,0.08270628750324249
6,0.08517690747976303
7,0.09619040787220001
8,0.0782754123210907
9,0.07405151426792145
10,0.07482781261205673
11,0.08560950309038162
12,0.06640372425317764
13,0.07665872573852539
14,0.0701356828212738
15,0.08375026285648346
16,0.06820102035999298
17,0.07474038749933243
18,0.06706060469150543
19,0.05791454389691353
20,0.06480716168880463
21,0.05567188933491707
22,0.07032418251037598
23,0.060261260718107224
24,0.05176492780447006
25,0.08703095465898514
26,0.06762221455574036
27,0.09663587808609009
28,0.062302231788635254
29,0.05755927786231041
30,0.05827395245432854
31,0.06202661991119385
32,0.07437953352928162
33,0.07138004899024963
34,0.05985119938850403
35,0.05071476101875305
36,0.04670772701501846
37,0.05470488592982292
38,0.10297368466854095
39,0.07773269712924957
40,0.06476344913244247
41,0.0551791787147522
42,0.044144414365291595
43,0.0421920120716095
44,0.042037684470415115
45,0.04115189611911774
46,0.04153280705213547
47,0.04154788702726364
48,0.04074076935648918
49,0.0422498881816864
50,0.046649832278490067
51,0.08078200370073318
52,0.06314069777727127
53,0.06644377112388611
54,0.062068331986665726
55,0.06328843533992767
56,0.05563358590006828
57,0.06842181831598282
58,0.05951710417866707
59,0.05688469856977463
60,0.049347054213285446
61,0.04259553924202919
62,0.04309284687042236
63,0.04731958359479904
64,0.04454455524682999
65,0.03918983042240143
66,0.041198667138814926
67,0.03639930859208107
68,0.04092882201075554
