Epoch,MAE
1,0.4867904782295227
2,0.3241211473941803
3,0.307818204164505
4,0.27459561824798584
5,0.25610601902008057
6,0.2503451108932495
7,0.21019403636455536
8,0.22929246723651886
9,0.2170264720916748
10,0.17633388936519623
11,0.14172211289405823
12,0.14007988572120667
13,0.11355642974376678
14,0.10917366296052933
15,0.10570098459720612
16,0.10465497523546219
17,0.09365668892860413
18,0.08476311713457108
19,0.09909926354885101
20,0.09084954112768173
21,0.10386765003204346
22,0.10001960396766663
23,0.08980780839920044
24,0.08361814171075821
25,0.08004970103502274
26,0.08557800203561783
27,0.08650364726781845
28,0.07723157107830048
29,0.07170616835355759
30,0.06749648600816727
31,0.0679926797747612
32,0.07320152223110199
33,0.06574268639087677
34,0.06580011546611786
35,0.0722888931632042
36,0.07861782610416412
37,0.08462659269571304
38,0.08329478651285172
39,0.08463629335165024
40,0.07938074320554733
41,0.0669819712638855
