Epoch,MAE
1,0.41226306557655334
2,0.3791537582874298
3,0.37967705726623535
4,0.3740296959877014
5,0.36936989426612854
6,0.3618895709514618
7,0.3576361835002899
8,0.3545805811882019
9,0.35069507360458374
10,0.3366253674030304
11,0.3339148461818695
12,0.3329789638519287
13,0.3305504620075226
14,0.33318135142326355
15,0.32679638266563416
16,0.32432103157043457
17,0.3241136968135834
18,0.3247799277305603
19,0.31730353832244873
20,0.32728326320648193
21,0.3229983448982239
22,0.31657782196998596
23,0.31737980246543884
24,0.31686830520629883
25,0.3145182132720947
26,0.33019253611564636
27,0.3171270787715912
28,0.3249729573726654
29,0.324645072221756
30,0.3217405676841736
31,0.3123680055141449
32,0.3154299259185791
33,0.31065836548805237
34,0.3166939616203308
35,0.31137916445732117
36,0.31259554624557495
37,0.3124442398548126
38,0.3054988384246826
39,0.3052883744239807
40,0.3106941878795624
41,0.30569222569465637
42,0.30282890796661377
43,0.30990514159202576
44,0.3066483736038208
45,0.3031388819217682
46,0.3128407895565033
47,0.3068559169769287
48,0.3040386736392975
49,0.3044644296169281
50,0.3000793159008026
51,0.29388734698295593
52,0.292846143245697
53,0.2729315757751465
54,0.24450838565826416
55,0.18103663623332977
56,0.16216333210468292
57,0.15521590411663055
